date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
17:20:57	113/113	---M-Z	200	added ('OK')	text/plain	date:Sun,%2009%20Jul%202023%2011:50:56%20GMT	https://medic.mhrtheme.com/robots.txt		(from )
17:20:57	198657/198657	---MCZ	200	added ('OK')	text/html	date:Sun,%2009%20Jul%202023%2011:50:56%20GMT	https://medic.mhrtheme.com/	C:/Users/SofiyanSaboor/Desktop/DRPRASHANT/DRPRASHANT/medic.mhrtheme.com/index.html	(from )
17:20:57	97517/97517	---M-Z	200	added ('OK')	text/css	date:Thu,%2030%20Mar%202023%2001:56:45%20GMT	https://medic.mhrtheme.com/wp-includes/css/dist/block-library/style.min.css?ver=6.2.2	C:/Users/SofiyanSaboor/Desktop/DRPRASHANT/DRPRASHANT/medic.mhrtheme.com/wp-includes/css/dist/block-library/style.min3781.css	(from https://medic.mhrtheme.com/)
17:20:58	29830/29830	---MCZ	200	added ('OK')	application/rss+xml	etag:%221328f53a46ddcb5ee49cb5fa8ac84a48%22	https://medic.mhrtheme.com/feed/	C:/Users/SofiyanSaboor/Desktop/DRPRASHANT/DRPRASHANT/medic.mhrtheme.com/feed/index.html	(from https://medic.mhrtheme.com/)
17:20:58	3322/3322	---M-Z	200	added ('OK')	application/rss+xml	etag:%221328f53a46ddcb5ee49cb5fa8ac84a48%22	https://medic.mhrtheme.com/comments/feed/	C:/Users/SofiyanSaboor/Desktop/DRPRASHANT/DRPRASHANT/medic.mhrtheme.com/comments/feed/index.html	(from https://medic.mhrtheme.com/)
17:20:59	10435/10435	---M-Z	200	added ('OK')	text/css	date:Mon,%2031%20Oct%202022%2013:42:04%20GMT	https://medic.mhrtheme.com/wp-content/plugins/woocommerce/packages/woocommerce-blocks/build/wc-blocks-vendors-style.css?ver=8.5.1	C:/Users/SofiyanSaboor/Desktop/DRPRASHANT/DRPRASHANT/medic.mhrtheme.com/wp-content/plugins/woocommerce/packages/woocommerce-blocks/build/wc-blocks-vendors-style2ff6.css	(from https://medic.mhrtheme.com/)
17:20:59	230625/230625	---M-Z	200	added ('OK')	text/css	date:Mon,%2031%20Oct%202022%2013:42:04%20GMT	https://medic.mhrtheme.com/wp-content/plugins/woocommerce/packages/woocommerce-blocks/build/wc-blocks-style.css?ver=8.5.1	C:/Users/SofiyanSaboor/Desktop/DRPRASHANT/DRPRASHANT/medic.mhrtheme.com/wp-content/plugins/woocommerce/packages/woocommerce-blocks/build/wc-blocks-style2ff6.css	(from https://medic.mhrtheme.com/)
17:20:59	291/291	---M-Z	200	added ('OK')	text/css	date:Thu,%2030%20Mar%202023%2001:56:46%20GMT	https://medic.mhrtheme.com/wp-includes/css/classic-themes.min.css?ver=6.2.2	C:/Users/SofiyanSaboor/Desktop/DRPRASHANT/DRPRASHANT/medic.mhrtheme.com/wp-includes/css/classic-themes.min3781.css	(from https://medic.mhrtheme.com/)
17:21:00	2731/2731	---M-Z	200	added ('OK')	text/css	date:Mon,%2031%20Oct%202022%2013:41:54%20GMT	https://medic.mhrtheme.com/wp-content/plugins/contact-form-7/includes/css/styles.css?ver=5.6.4	C:/Users/SofiyanSaboor/Desktop/DRPRASHANT/DRPRASHANT/medic.mhrtheme.com/wp-content/plugins/contact-form-7/includes/css/styles77e1.css	(from https://medic.mhrtheme.com/)
17:21:00	17809/17809	---M-Z	200	added ('OK')	text/css	date:Mon,%2031%20Oct%202022%2013:42:02%20GMT	https://medic.mhrtheme.com/wp-content/plugins/woocommerce/assets/css/woocommerce-layout.css?ver=7.0.0	C:/Users/SofiyanSaboor/Desktop/DRPRASHANT/DRPRASHANT/medic.mhrtheme.com/wp-content/plugins/woocommerce/assets/css/woocommerce-layout823d.css	(from https://medic.mhrtheme.com/)
17:21:00	7043/7043	---M-Z	200	added ('OK')	text/css	date:Mon,%2031%20Oct%202022%2013:42:02%20GMT	https://medic.mhrtheme.com/wp-content/plugins/woocommerce/assets/css/woocommerce-smallscreen.css?ver=7.0.0	C:/Users/SofiyanSaboor/Desktop/DRPRASHANT/DRPRASHANT/medic.mhrtheme.com/wp-content/plugins/woocommerce/assets/css/woocommerce-smallscreen823d.css	(from https://medic.mhrtheme.com/)
17:21:01	62755/62755	---M-Z	200	added ('OK')	text/css	date:Mon,%2031%20Oct%202022%2013:42:02%20GMT	https://medic.mhrtheme.com/wp-content/plugins/woocommerce/assets/css/woocommerce.css?ver=7.0.0	C:/Users/SofiyanSaboor/Desktop/DRPRASHANT/DRPRASHANT/medic.mhrtheme.com/wp-content/plugins/woocommerce/assets/css/woocommerce823d.css	(from https://medic.mhrtheme.com/)
17:21:01	153065/153065	---M-Z	200	added ('OK')	text/css	date:Mon,%2031%20Oct%202022%2013:39:27%20GMT	https://medic.mhrtheme.com/wp-content/themes/medic/assets/css/bootstrap.min.css?ver=1.1	C:/Users/SofiyanSaboor/Desktop/DRPRASHANT/DRPRASHANT/medic.mhrtheme.com/wp-content/themes/medic/assets/css/bootstrap.min4963.css	(from https://medic.mhrtheme.com/)
17:21:01	1013/1013	---M-Z	200	added ('OK')	text/css	date:Mon,%2031%20Oct%202022%2013:39:27%20GMT	https://medic.mhrtheme.com/wp-content/themes/medic/assets/css/owl.theme.default.min.css?ver=1.1	C:/Users/SofiyanSaboor/Desktop/DRPRASHANT/DRPRASHANT/medic.mhrtheme.com/wp-content/themes/medic/assets/css/owl.theme.default.min4963.css	(from https://medic.mhrtheme.com/)
17:21:02	3351/3351	---M-Z	200	added ('OK')	text/css	date:Mon,%2031%20Oct%202022%2013:39:27%20GMT	https://medic.mhrtheme.com/wp-content/themes/medic/assets/css/owl.carousel.min.css?ver=1.1	C:/Users/SofiyanSaboor/Desktop/DRPRASHANT/DRPRASHANT/medic.mhrtheme.com/wp-content/themes/medic/assets/css/owl.carousel.min4963.css	(from https://medic.mhrtheme.com/)
17:21:02	5235/5235	---M-Z	200	added ('OK')	text/css	date:Mon,%2031%20Oct%202022%2013:39:27%20GMT	https://medic.mhrtheme.com/wp-content/themes/medic/assets/css/magnific-popup.min.css?ver=1.1	C:/Users/SofiyanSaboor/Desktop/DRPRASHANT/DRPRASHANT/medic.mhrtheme.com/wp-content/themes/medic/assets/css/magnific-popup.min4963.css	(from https://medic.mhrtheme.com/)
17:21:02	77757/77757	---M-Z	200	added ('OK')	text/css	date:Mon,%2031%20Oct%202022%2013:39:27%20GMT	https://medic.mhrtheme.com/wp-content/themes/medic/assets/css/animate.min.css?ver=1.1	C:/Users/SofiyanSaboor/Desktop/DRPRASHANT/DRPRASHANT/medic.mhrtheme.com/wp-content/themes/medic/assets/css/animate.min4963.css	(from https://medic.mhrtheme.com/)
17:21:03	53246/53246	---M-Z	200	added ('OK')	text/css	date:Mon,%2031%20Oct%202022%2013:39:27%20GMT	https://medic.mhrtheme.com/wp-content/themes/medic/assets/css/boxicons.min.css?ver=1.1	C:/Users/SofiyanSaboor/Desktop/DRPRASHANT/DRPRASHANT/medic.mhrtheme.com/wp-content/themes/medic/assets/css/boxicons.min4963.css	(from https://medic.mhrtheme.com/)
17:21:03	2440/2440	---M-Z	200	added ('OK')	text/css	date:Mon,%2031%20Oct%202022%2013:39:27%20GMT	https://medic.mhrtheme.com/wp-content/themes/medic/assets/css/flaticon.css?ver=1.1	C:/Users/SofiyanSaboor/Desktop/DRPRASHANT/DRPRASHANT/medic.mhrtheme.com/wp-content/themes/medic/assets/css/flaticon4963.css	(from https://medic.mhrtheme.com/)
17:21:04	5499/5499	---M-Z	200	added ('OK')	text/css	date:Mon,%2031%20Oct%202022%2013:39:27%20GMT	https://medic.mhrtheme.com/wp-content/themes/medic/assets/css/meanmenu.min.css?ver=1.1	C:/Users/SofiyanSaboor/Desktop/DRPRASHANT/DRPRASHANT/medic.mhrtheme.com/wp-content/themes/medic/assets/css/meanmenu.min4963.css	(from https://medic.mhrtheme.com/)
17:21:04	3070/3070	---M-Z	200	added ('OK')	text/css	date:Mon,%2031%20Oct%202022%2013:39:27%20GMT	https://medic.mhrtheme.com/wp-content/themes/medic/assets/css/nice-select.min.css?ver=1.1	C:/Users/SofiyanSaboor/Desktop/DRPRASHANT/DRPRASHANT/medic.mhrtheme.com/wp-content/themes/medic/assets/css/nice-select.min4963.css	(from https://medic.mhrtheme.com/)
17:21:04	3116/3116	---M-Z	200	added ('OK')	text/css	date:Mon,%2031%20Oct%202022%2013:39:27%20GMT	https://medic.mhrtheme.com/wp-content/themes/medic/assets/css/odometer.min.css?ver=1.1	C:/Users/SofiyanSaboor/Desktop/DRPRASHANT/DRPRASHANT/medic.mhrtheme.com/wp-content/themes/medic/assets/css/odometer.min4963.css	(from https://medic.mhrtheme.com/)
17:21:05	81288/81288	---M-Z	200	added ('OK')	text/css	date:Mon,%2007%20Nov%202022%2008:56:11%20GMT	https://medic.mhrtheme.com/wp-content/themes/medic/assets/css/main.css?ver=1.1	C:/Users/SofiyanSaboor/Desktop/DRPRASHANT/DRPRASHANT/medic.mhrtheme.com/wp-content/themes/medic/assets/css/main4963.css	(from https://medic.mhrtheme.com/)
17:21:05	14332/14332	---M-Z	200	added ('OK')	text/css	date:Mon,%2031%20Oct%202022%2013:39:27%20GMT	https://medic.mhrtheme.com/wp-content/themes/medic/style.css?ver=6.2.2	C:/Users/SofiyanSaboor/Desktop/DRPRASHANT/DRPRASHANT/medic.mhrtheme.com/wp-content/themes/medic/style3781.css	(from https://medic.mhrtheme.com/)
17:21:06	797/797	---M-Z	200	added ('OK')	text/css	date:Mon,%2031%20Oct%202022%2013:40:34%20GMT	https://medic.mhrtheme.com/wp-content/themes/medic-child/style.css?ver=1.1	C:/Users/SofiyanSaboor/Desktop/DRPRASHANT/DRPRASHANT/medic.mhrtheme.com/wp-content/themes/medic-child/style4963.css	(from https://medic.mhrtheme.com/)
17:21:06	8185/8185	---M-Z	200	added ('OK')	text/css	date:Mon,%2031%20Oct%202022%2013:39:27%20GMT	https://medic.mhrtheme.com/wp-content/themes/medic/assets/css/medic-font-1.css?ver=1.1	C:/Users/SofiyanSaboor/Desktop/DRPRASHANT/DRPRASHANT/medic.mhrtheme.com/wp-content/themes/medic/assets/css/medic-font-14963.css	(from https://medic.mhrtheme.com/)
17:21:06	9964/9964	---M-Z	200	added ('OK')	text/css	date:Mon,%2031%20Oct%202022%2013:39:27%20GMT	https://medic.mhrtheme.com/wp-content/themes/medic/assets/css/medic-font-2.css?ver=1.1	C:/Users/SofiyanSaboor/Desktop/DRPRASHANT/DRPRASHANT/medic.mhrtheme.com/wp-content/themes/medic/assets/css/medic-font-24963.css	(from https://medic.mhrtheme.com/)
17:21:07	31000/31000	---M-Z	200	added ('OK')	text/css	date:Mon,%2031%20Oct%202022%2013:39:27%20GMT	https://medic.mhrtheme.com/wp-content/themes/medic/assets/css/font-awesome.min.css?ver=1.1	C:/Users/SofiyanSaboor/Desktop/DRPRASHANT/DRPRASHANT/medic.mhrtheme.com/wp-content/themes/medic/assets/css/font-awesome.min4963.css	(from https://medic.mhrtheme.com/)
17:21:07	26053/26053	---M-Z	200	added ('OK')	text/css	date:Mon,%2031%20Oct%202022%2013:39:27%20GMT	https://medic.mhrtheme.com/wp-content/themes/medic/assets/css/aos.css?ver=1.1	C:/Users/SofiyanSaboor/Desktop/DRPRASHANT/DRPRASHANT/medic.mhrtheme.com/wp-content/themes/medic/assets/css/aos4963.css	(from https://medic.mhrtheme.com/)
17:21:07	22896/22896	---M-Z	200	added ('OK')	text/css	date:Mon,%2007%20Nov%202022%2008:28:39%20GMT	https://medic.mhrtheme.com/wp-content/themes/medic/assets/css/responsive.css?ver=1.1	C:/Users/SofiyanSaboor/Desktop/DRPRASHANT/DRPRASHANT/medic.mhrtheme.com/wp-content/themes/medic/assets/css/responsive4963.css	(from https://medic.mhrtheme.com/)
17:21:08	45776/45776	---M-Z	200	added ('OK')	text/css	date:Mon,%2031%20Oct%202022%2013:39:27%20GMT	https://medic.mhrtheme.com/wp-content/themes/medic/assets/css/woocommerce.css?ver=1.1	C:/Users/SofiyanSaboor/Desktop/DRPRASHANT/DRPRASHANT/medic.mhrtheme.com/wp-content/themes/medic/assets/css/woocommerce4963.css	(from https://medic.mhrtheme.com/)
17:21:09	1676/1676	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	date:Mon,%2031%20Oct%202022%2013:42:02%20GMT	https://medic.mhrtheme.com/wp-content/plugins/woocommerce/assets/fonts/star.eot	C:/Users/SofiyanSaboor/Desktop/DRPRASHANT/DRPRASHANT/medic.mhrtheme.com/wp-content/plugins/woocommerce/assets/fonts/star.eot	(from https://medic.mhrtheme.com/)
17:21:09	1676/1676	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	date:Mon,%2031%20Oct%202022%2013:42:02%20GMT	https://medic.mhrtheme.com/wp-content/plugins/woocommerce/assets/fonts/star.eot?	C:/Users/SofiyanSaboor/Desktop/DRPRASHANT/DRPRASHANT/medic.mhrtheme.com/wp-content/plugins/woocommerce/assets/fonts/stard41d.eot	(from https://medic.mhrtheme.com/)
17:21:09	1304/1304	---M--	200	added ('OK')	font/woff	date:Mon,%2031%20Oct%202022%2013:42:02%20GMT	https://medic.mhrtheme.com/wp-content/plugins/woocommerce/assets/fonts/star.woff	C:/Users/SofiyanSaboor/Desktop/DRPRASHANT/DRPRASHANT/medic.mhrtheme.com/wp-content/plugins/woocommerce/assets/fonts/star.woff	(from https://medic.mhrtheme.com/)
17:21:10	1512/1512	---M-Z	200	added ('OK')	font/ttf	date:Mon,%2031%20Oct%202022%2013:42:02%20GMT	https://medic.mhrtheme.com/wp-content/plugins/woocommerce/assets/fonts/star.ttf	C:/Users/SofiyanSaboor/Desktop/DRPRASHANT/DRPRASHANT/medic.mhrtheme.com/wp-content/plugins/woocommerce/assets/fonts/star.ttf	(from https://medic.mhrtheme.com/)
17:21:10	929/929	---M-Z	200	added ('OK')	image/svg+xml	date:Mon,%2031%20Oct%202022%2013:42:02%20GMT	https://medic.mhrtheme.com/wp-content/plugins/woocommerce/assets/fonts/star.svg	C:/Users/SofiyanSaboor/Desktop/DRPRASHANT/DRPRASHANT/medic.mhrtheme.com/wp-content/plugins/woocommerce/assets/fonts/star.svg	(from https://medic.mhrtheme.com/)
17:21:11	14500/14500	---M-Z	200	added ('OK')	text/css	date:Mon,%2031%20Oct%202022%2013:39:27%20GMT	https://medic.mhrtheme.com/wp-content/themes/medic/assets/css/woocommerce-responsive.css?ver=1.1	C:/Users/SofiyanSaboor/Desktop/DRPRASHANT/DRPRASHANT/medic.mhrtheme.com/wp-content/themes/medic/assets/css/woocommerce-responsive4963.css	(from https://medic.mhrtheme.com/)
17:21:11	19279/19279	---M-Z	200	added ('OK')	text/css	date:Mon,%2031%20Oct%202022%2013:41:46%20GMT	https://medic.mhrtheme.com/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=5.16.0	C:/Users/SofiyanSaboor/Desktop/DRPRASHANT/DRPRASHANT/medic.mhrtheme.com/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min91ce.css	(from https://medic.mhrtheme.com/)
17:21:11	103736/103736	---M-Z	200	added ('OK')	text/css	date:Mon,%2031%20Oct%202022%2013:41:47%20GMT	https://medic.mhrtheme.com/wp-content/plugins/elementor/assets/css/frontend-lite.min.css?ver=3.8.0	C:/Users/SofiyanSaboor/Desktop/DRPRASHANT/DRPRASHANT/medic.mhrtheme.com/wp-content/plugins/elementor/assets/css/frontend-lite.min9e95.css	(from https://medic.mhrtheme.com/)
17:21:11	1099/1099	---M-Z	200	added ('OK')	text/css	date:Mon,%2031%20Oct%202022%2014:00:29%20GMT	https://medic.mhrtheme.com/wp-content/uploads/elementor/css/post-5.css?ver=1667224829	C:/Users/SofiyanSaboor/Desktop/DRPRASHANT/DRPRASHANT/medic.mhrtheme.com/wp-content/uploads/elementor/css/post-5fd55.css	(from https://medic.mhrtheme.com/)
17:21:12	8783/8783	---M-Z	200	added ('OK')	text/css	date:Mon,%2031%20Oct%202022%2014:00:30%20GMT	https://medic.mhrtheme.com/wp-content/uploads/elementor/css/global.css?ver=1667224830	C:/Users/SofiyanSaboor/Desktop/DRPRASHANT/DRPRASHANT/medic.mhrtheme.com/wp-content/uploads/elementor/css/global46d6.css	(from https://medic.mhrtheme.com/)
17:21:12	99/99	---M--	200	added ('OK')	text/css	date:Mon,%2031%20Oct%202022%2014:00:30%20GMT	https://medic.mhrtheme.com/wp-content/uploads/elementor/css/post-82.css?ver=1667224830	C:/Users/SofiyanSaboor/Desktop/DRPRASHANT/DRPRASHANT/medic.mhrtheme.com/wp-content/uploads/elementor/css/post-8246d6.css	(from https://medic.mhrtheme.com/)
17:21:13	13424/13424	---M-Z	200	added ('OK')	application/javascript	date:Thu,%2030%20Mar%202023%2001:56:45%20GMT	https://medic.mhrtheme.com/wp-includes/js/jquery/jquery-migrate.min.js?ver=3.4.0	C:/Users/SofiyanSaboor/Desktop/DRPRASHANT/DRPRASHANT/medic.mhrtheme.com/wp-includes/js/jquery/jquery-migrate.min6b00.js	(from https://medic.mhrtheme.com/)
17:21:14	89815/89815	---M-Z	200	added ('OK')	application/javascript	date:Thu,%2030%20Mar%202023%2001:56:45%20GMT	https://medic.mhrtheme.com/wp-includes/js/jquery/jquery.min.js?ver=3.6.4	C:/Users/SofiyanSaboor/Desktop/DRPRASHANT/DRPRASHANT/medic.mhrtheme.com/wp-includes/js/jquery/jquery.min5aed.js	(from https://medic.mhrtheme.com/)
17:21:14	1063302/1063302	---MCZ	200	added ('OK')	application/json	date:Sun,%2009%20Jul%202023%2011:51:14%20GMT	https://medic.mhrtheme.com/wp-json/	C:/Users/SofiyanSaboor/Desktop/DRPRASHANT/DRPRASHANT/medic.mhrtheme.com/wp-json/index.html	(from https://medic.mhrtheme.com/)
17:21:15	77817/77817	---MCZ	200	added ('OK')	application/json	date:Sun,%2009%20Jul%202023%2011:51:14%20GMT	https://medic.mhrtheme.com/wp-json/wp/v2/pages/82	C:/Users/SofiyanSaboor/Desktop/DRPRASHANT/DRPRASHANT/medic.mhrtheme.com/wp-json/wp/v2/pages/82.json	(from https://medic.mhrtheme.com/)
17:21:15	822/822	---M-Z	200	added ('OK')	text/xml	date:Sun,%2009%20Jul%202023%2011:51:15%20GMT	https://medic.mhrtheme.com/xmlrpc.php?rsd	C:/Users/SofiyanSaboor/Desktop/DRPRASHANT/DRPRASHANT/medic.mhrtheme.com/xmlrpc0db0.php	(from https://medic.mhrtheme.com/)
17:21:15	1045/1045	---M-Z	200	added ('OK')	application/xml	date:Wed,%2011%20Dec%202013%2019:19:12%20GMT	https://medic.mhrtheme.com/wp-includes/wlwmanifest.xml	C:/Users/SofiyanSaboor/Desktop/DRPRASHANT/DRPRASHANT/medic.mhrtheme.com/wp-includes/wlwmanifest.xml	(from https://medic.mhrtheme.com/)
17:21:16	2518/2518	---M-Z	200	added ('OK')	application/json	date:Sun,%2009%20Jul%202023%2011:51:16%20GMT	https://medic.mhrtheme.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fmedic.mhrtheme.com%2F	C:/Users/SofiyanSaboor/Desktop/DRPRASHANT/DRPRASHANT/medic.mhrtheme.com/wp-json/oembed/1.0/embed0301.json	(from https://medic.mhrtheme.com/)
17:21:17	2589/2589	---M-Z	200	added ('OK')	text/xml	date:Sun,%2009%20Jul%202023%2011:51:16%20GMT	https://medic.mhrtheme.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fmedic.mhrtheme.com%2F&format=xml	C:/Users/SofiyanSaboor/Desktop/DRPRASHANT/DRPRASHANT/medic.mhrtheme.com/wp-json/oembed/1.0/embedcf81	(from https://medic.mhrtheme.com/)
17:21:18	164530/164530	---M--	200	added ('OK')	image/jpeg	date:Tue,%2027%20Sep%202022%2011:56:20%20GMT	https://medic.mhrtheme.com/wp-content/uploads/2022/09/all-page.jpg	C:/Users/SofiyanSaboor/Desktop/DRPRASHANT/DRPRASHANT/medic.mhrtheme.com/wp-content/uploads/2022/09/all-page.jpg	(from https://medic.mhrtheme.com/)
17:21:18	106574/106574	---M--	200	added ('OK')	image/jpeg	date:Tue,%2027%20Sep%202022%2011:56:42%20GMT	https://medic.mhrtheme.com/wp-content/uploads/2022/09/archive-page.jpg	C:/Users/SofiyanSaboor/Desktop/DRPRASHANT/DRPRASHANT/medic.mhrtheme.com/wp-content/uploads/2022/09/archive-page.jpg	(from https://medic.mhrtheme.com/)
17:21:19	1370/1370	---M--	200	added ('OK')	image/png	date:Tue,%2027%20Sep%202022%2008:38:44%20GMT	https://medic.mhrtheme.com/wp-content/uploads/2022/09/favicon.png	C:/Users/SofiyanSaboor/Desktop/DRPRASHANT/DRPRASHANT/medic.mhrtheme.com/wp-content/uploads/2022/09/favicon.png	(from https://medic.mhrtheme.com/)
17:21:19	157336/157336	---M--	200	added ('OK')	image/jpeg	date:Tue,%2027%20Sep%202022%2011:57:21%20GMT	https://medic.mhrtheme.com/wp-content/uploads/2022/09/search-page.jpg	C:/Users/SofiyanSaboor/Desktop/DRPRASHANT/DRPRASHANT/medic.mhrtheme.com/wp-content/uploads/2022/09/search-page.jpg	(from https://medic.mhrtheme.com/)
17:21:19	170811/170811	---M--	200	added ('OK')	image/jpeg	date:Tue,%2027%20Sep%202022%2011:57:02%20GMT	https://medic.mhrtheme.com/wp-content/uploads/2022/09/single-archive.jpg	C:/Users/SofiyanSaboor/Desktop/DRPRASHANT/DRPRASHANT/medic.mhrtheme.com/wp-content/uploads/2022/09/single-archive.jpg	(from https://medic.mhrtheme.com/)
17:21:20	3642/3642	---M--	200	added ('OK')	image/png	date:Tue,%2027%20Sep%202022%2009:10:01%20GMT	https://medic.mhrtheme.com/wp-content/uploads/2022/09/logo.png	C:/Users/SofiyanSaboor/Desktop/DRPRASHANT/DRPRASHANT/medic.mhrtheme.com/wp-content/uploads/2022/09/logo.png	(from https://medic.mhrtheme.com/)
17:21:21	124063/124063	---MCZ	404	error ('Not%20Found')	text/html	date:Sun,%2009%20Jul%202023%2011:51:20%20GMT	https://medic.mhrtheme.com/404-error-page	C:/Users/SofiyanSaboor/Desktop/DRPRASHANT/DRPRASHANT/medic.mhrtheme.com/404-error-page	(from https://medic.mhrtheme.com/)
17:21:21	196198/196198	---MCZ	200	added ('OK')	text/html	date:Sun,%2009%20Jul%202023%2011:51:20%20GMT	https://medic.mhrtheme.com/homepage-style-two/	C:/Users/SofiyanSaboor/Desktop/DRPRASHANT/DRPRASHANT/medic.mhrtheme.com/homepage-style-two/index.html	(from https://medic.mhrtheme.com/)
17:21:22	43326/43326	---M--	200	added ('OK')	image/jpeg	date:Mon,%2017%20Oct%202022%2010:44:06%20GMT	https://medic.mhrtheme.com/wp-content/uploads/2022/10/banner-bg.jpg	C:/Users/SofiyanSaboor/Desktop/DRPRASHANT/DRPRASHANT/medic.mhrtheme.com/wp-content/uploads/2022/10/banner-bg.jpg	(from https://medic.mhrtheme.com/)
17:21:22	221661/221661	---MCZ	200	added ('OK')	text/html	date:Sun,%2009%20Jul%202023%2011:51:21%20GMT	https://medic.mhrtheme.com/one-page-home/	C:/Users/SofiyanSaboor/Desktop/DRPRASHANT/DRPRASHANT/medic.mhrtheme.com/one-page-home/index.html	(from https://medic.mhrtheme.com/)
17:21:22	196263/196263	---MCZ	200	added ('OK')	text/html	date:Sun,%2009%20Jul%202023%2011:51:21%20GMT	https://medic.mhrtheme.com/boxed-homepage/	C:/Users/SofiyanSaboor/Desktop/DRPRASHANT/DRPRASHANT/medic.mhrtheme.com/boxed-homepage/index.html	(from https://medic.mhrtheme.com/)
17:21:23	198994/198994	---MCZ	200	added ('OK')	text/html	date:Sun,%2009%20Jul%202023%2011:51:22%20GMT	https://medic.mhrtheme.com/dark-homepage/	C:/Users/SofiyanSaboor/Desktop/DRPRASHANT/DRPRASHANT/medic.mhrtheme.com/dark-homepage/index.html	(from https://medic.mhrtheme.com/)
17:21:23	390355/390355	---M--	200	added ('OK')	image/png	date:Mon,%2017%20Oct%202022%2010:44:51%20GMT	https://medic.mhrtheme.com/wp-content/uploads/2022/10/banner-img.png	C:/Users/SofiyanSaboor/Desktop/DRPRASHANT/DRPRASHANT/medic.mhrtheme.com/wp-content/uploads/2022/10/banner-img.png	(from https://medic.mhrtheme.com/)
17:21:23	151144/151144	---MCZ	200	added ('OK')	text/html	date:Sun,%2009%20Jul%202023%2011:51:22%20GMT	https://medic.mhrtheme.com/about-style-one/	C:/Users/SofiyanSaboor/Desktop/DRPRASHANT/DRPRASHANT/medic.mhrtheme.com/about-style-one/index.html	(from https://medic.mhrtheme.com/)
17:21:23	202936/202936	---M--	200	added ('OK')	image/jpeg	date:Thu,%2013%20Oct%202022%2008:36:25%20GMT	https://medic.mhrtheme.com/wp-content/uploads/2022/10/about-img.jpg	C:/Users/SofiyanSaboor/Desktop/DRPRASHANT/DRPRASHANT/medic.mhrtheme.com/wp-content/uploads/2022/10/about-img.jpg	(from https://medic.mhrtheme.com/)
17:21:23	222647/222647	---M--	200	added ('OK')	image/jpeg	date:Tue,%2011%20Oct%202022%2012:25:24%20GMT	https://medic.mhrtheme.com/wp-content/uploads/2022/10/doctor-1.jpg	C:/Users/SofiyanSaboor/Desktop/DRPRASHANT/DRPRASHANT/medic.mhrtheme.com/wp-content/uploads/2022/10/doctor-1.jpg	(from https://medic.mhrtheme.com/)
17:21:25	146983/146983	---M--	200	added ('OK')	image/jpeg	date:Tue,%2011%20Oct%202022%2012:26:49%20GMT	https://medic.mhrtheme.com/wp-content/uploads/2022/10/doctor-2.jpg	C:/Users/SofiyanSaboor/Desktop/DRPRASHANT/DRPRASHANT/medic.mhrtheme.com/wp-content/uploads/2022/10/doctor-2.jpg	(from https://medic.mhrtheme.com/)
17:21:25	142515/142515	---MCZ	200	added ('OK')	text/html	date:Sun,%2009%20Jul%202023%2011:51:23%20GMT	https://medic.mhrtheme.com/about-style-two/	C:/Users/SofiyanSaboor/Desktop/DRPRASHANT/DRPRASHANT/medic.mhrtheme.com/about-style-two/index.html	(from https://medic.mhrtheme.com/)
17:21:25	137911/137911	---MCZ	200	added ('OK')	text/html	date:Sun,%2009%20Jul%202023%2011:51:23%20GMT	https://medic.mhrtheme.com/department-grid/	C:/Users/SofiyanSaboor/Desktop/DRPRASHANT/DRPRASHANT/medic.mhrtheme.com/department-grid/index.html	(from https://medic.mhrtheme.com/)
17:21:25	137247/137247	---MCZ	200	added ('OK')	text/html	date:Sun,%2009%20Jul%202023%2011:51:24%20GMT	https://medic.mhrtheme.com/department-slider/	C:/Users/SofiyanSaboor/Desktop/DRPRASHANT/DRPRASHANT/medic.mhrtheme.com/department-slider/index.html	(from https://medic.mhrtheme.com/)
17:21:25	136807/136807	---MCZ	200	added ('OK')	text/html	date:Sun,%2009%20Jul%202023%2011:51:25%20GMT	https://medic.mhrtheme.com/medic-departments/brain/	C:/Users/SofiyanSaboor/Desktop/DRPRASHANT/DRPRASHANT/medic.mhrtheme.com/medic-departments/brain/index.html	(from https://medic.mhrtheme.com/)
17:21:27	159659/159659	---M--	200	added ('OK')	image/jpeg	date:Tue,%2011%20Oct%202022%2012:27:10%20GMT	https://medic.mhrtheme.com/wp-content/uploads/2022/10/doctor-3.jpg	C:/Users/SofiyanSaboor/Desktop/DRPRASHANT/DRPRASHANT/medic.mhrtheme.com/wp-content/uploads/2022/10/doctor-3.jpg	(from https://medic.mhrtheme.com/)
17:21:27	136766/136766	---MCZ	200	added ('OK')	text/html	date:Sun,%2009%20Jul%202023%2011:51:25%20GMT	https://medic.mhrtheme.com/medic-departments/dental-care/	C:/Users/SofiyanSaboor/Desktop/DRPRASHANT/DRPRASHANT/medic.mhrtheme.com/medic-departments/dental-care/index.html	(from https://medic.mhrtheme.com/)
